9904,1,1,0,388,387,s9904,d9904,2013-05-12 00:13:40,3,2013-05-12 00:16:40,13,13.05,2013-05-12 00:14:02,0.06,2013-05-12 00:28:02,14.07,0.95,14,14.00,16.31,9.23,9.23,3.29,
86,0,-2147483648,0,0,0,s86,d86,2013-05-12 00:14:00,3,2013-05-12 00:17:00,12,12.33,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.41,-1.00,0.00,0.00,
6881,1,1,0,391,388,s6881,d6881,2013-05-12 00:14:30,3,2013-05-12 00:17:30,12,12.21,2013-05-12 00:15:02,1.39,2013-05-12 00:27:02,13.69,0.09,12,12.30,15.26,7.38,7.38,3.95,
9742,1,0,0,2,1,s9742,d9742,2013-05-12 00:14:47,3,2013-05-12 00:17:47,20,20.48,2013-05-12 00:16:02,12.67,2013-05-12 00:41:02,37.79,4.64,25,25.12,25.60,29.07,29.07,13.33,
123,0,-2147483648,0,0,0,s123,d123,2013-05-12 00:15:00,3,2013-05-12 00:18:00,12,12.58,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.73,-1.00,0.00,0.00,
6710,0,-2147483648,0,0,0,s6710,d6710,2013-05-12 00:15:09,3,2013-05-12 00:18:09,12,12.38,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.48,-1.00,0.00,0.00,
6654,0,-2147483648,0,0,0,s6654,d6654,2013-05-12 00:15:54,3,2013-05-12 00:18:54,12,12.70,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.87,-1.00,0.00,0.00,
38,0,-2147483648,0,0,0,s38,d38,2013-05-12 00:16:00,3,2013-05-12 00:19:00,11,11.39,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,14.23,-1.00,0.00,0.00,
144,1,0,0,1,1,s144,d144,2013-05-12 00:16:00,3,2013-05-12 00:19:00,11,11.54,2013-05-12 00:18:02,17.88,2013-05-12 00:36:02,35.08,5.66,18,17.20,14.43,7.86,7.86,12.38,
250,0,-2147483648,0,0,0,s250,d250,2013-05-12 00:16:00,3,2013-05-12 00:19:00,13,13.89,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,17.37,-1.00,0.00,0.00,
6725,0,-2147483648,0,0,0,s6725,d6725,2013-05-12 00:16:00,3,2013-05-12 00:19:00,12,12.75,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.93,-1.00,0.00,0.00,
9908,0,-2147483648,0,0,0,s9908,d9908,2013-05-12 00:16:23,3,2013-05-12 00:19:23,13,13.63,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,17.04,-1.00,0.00,0.00,
7052,1,0,0,1,1,s7052,d7052,2013-05-12 00:16:57,3,2013-05-12 00:19:57,11,11.96,2013-05-12 00:19:02,18.43,2013-05-12 00:32:02,31.57,1.18,13,13.14,14.95,5.32,5.32,13.75,
9699,0,0,0,1,0,s9699,d9699,2013-05-12 00:16:57,3,2013-05-12 00:19:57,12,12.48,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,15.60,-1.00,0.00,0.00,
46,1,1,0,1,1,s46,d46,2013-05-12 00:17:00,3,2013-05-12 00:20:00,12,12.27,2013-05-12 00:19:27,18.89,2013-05-12 00:36:06,35.19,4.03,17,16.31,15.34,7.47,7.47,13.93,
84,0,-2147483648,0,0,0,s84,d84,2013-05-12 00:17:00,3,2013-05-12 00:20:00,13,13.15,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.44,-1.00,0.00,0.00,
119,0,0,0,2,0,s119,d119,2013-05-12 00:17:00,3,2013-05-12 00:20:00,11,11.03,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,13.78,-1.00,0.00,0.00,
6887,1,1,1,377,373,s6887,d6887,2013-05-12 00:17:28,3,2013-05-12 00:20:28,10,10.48,2013-05-12 00:18:02,0.09,2013-05-12 00:28:02,10.57,0.00,10,10.48,13.10,13.10,13.10,2.67,
6802,0,-2147483648,0,0,0,s6802,d6802,2013-05-12 00:17:33,3,2013-05-12 00:20:33,13,13.05,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,16.32,-1.00,0.00,0.00,
6698,0,-2147483648,0,0,0,s6698,d6698,2013-05-12 00:17:52,3,2013-05-12 00:20:52,11,11.81,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,14.77,-1.00,0.00,0.00,
6716,1,1,0,415,411,s6716,d6716,2013-05-12 00:17:56,3,2013-05-12 00:20:56,11,12.00,2013-05-12 00:18:02,6.68,2013-05-12 00:31:02,19.89,1.21,13,13.21,15.00,9.51,9.51,6.64,
80,0,-2147483648,0,0,0,s80,d80,2013-05-12 00:18:00,3,2013-05-12 00:21:00,15,15.90,2017-04-05 15:24:21,-1.00,2017-04-05 15:24:21,-1.00,-1.00,-1,-1.00,19.88,-1.00,0.00,0.00,
