86,0,-2147483648,0,0,0,s86,d86,2013-05-12 00:14:00,3,2013-05-12 00:17:00,12,12.33,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.41,-1.00,0.00,0.00,
6881,1,1,0,387,384,s6881,d6881,2013-05-12 00:14:30,3,2013-05-12 00:17:30,12,12.21,2013-05-12 00:17:02,6.16,2013-05-12 00:29:33,18.85,0.49,12,12.70,15.26,5.36,5.36,6.30,
9742,1,0,0,1,1,s9742,d9742,2013-05-12 00:14:47,3,2013-05-12 00:17:47,20,20.48,2013-05-12 00:17:02,7.51,2013-05-12 00:41:02,31.64,3.64,24,24.13,25.60,25.59,25.59,10.21,
123,0,-2147483648,0,0,0,s123,d123,2013-05-12 00:15:00,3,2013-05-12 00:18:00,12,12.58,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.73,-1.00,0.00,0.00,
6710,0,-2147483648,0,0,0,s6710,d6710,2013-05-12 00:15:09,3,2013-05-12 00:18:09,12,12.38,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.48,-1.00,0.00,0.00,
6654,0,-2147483648,0,0,0,s6654,d6654,2013-05-12 00:15:54,3,2013-05-12 00:18:54,12,12.70,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.87,-1.00,0.00,0.00,
38,0,-2147483648,0,0,0,s38,d38,2013-05-12 00:16:00,3,2013-05-12 00:19:00,11,11.39,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.23,-1.00,0.00,0.00,
144,0,0,0,1,0,s144,d144,2013-05-12 00:16:00,3,2013-05-12 00:19:00,11,11.54,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.43,-1.00,0.00,0.00,
250,0,-2147483648,0,0,0,s250,d250,2013-05-12 00:16:00,3,2013-05-12 00:19:00,13,13.89,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,17.37,-1.00,0.00,0.00,
6725,0,-2147483648,0,0,0,s6725,d6725,2013-05-12 00:16:00,3,2013-05-12 00:19:00,12,12.75,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.93,-1.00,0.00,0.00,
9908,0,-2147483648,0,0,0,s9908,d9908,2013-05-12 00:16:23,3,2013-05-12 00:19:23,13,13.63,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,17.04,-1.00,0.00,0.00,
7052,0,0,0,1,0,s7052,d7052,2013-05-12 00:16:57,3,2013-05-12 00:19:57,11,11.96,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.95,-1.00,0.00,0.00,
9699,0,0,0,1,0,s9699,d9699,2013-05-12 00:16:57,3,2013-05-12 00:19:57,12,12.48,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.60,-1.00,0.00,0.00,
46,0,0,0,1,0,s46,d46,2013-05-12 00:17:00,3,2013-05-12 00:20:00,12,12.27,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.34,-1.00,0.00,0.00,
84,0,0,0,1,0,s84,d84,2013-05-12 00:17:00,3,2013-05-12 00:20:00,13,13.15,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.44,-1.00,0.00,0.00,
119,0,0,0,1,0,s119,d119,2013-05-12 00:17:00,3,2013-05-12 00:20:00,11,11.03,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,13.78,-1.00,0.00,0.00,
6887,1,1,0,380,372,s6887,d6887,2013-05-12 00:17:28,3,2013-05-12 00:20:28,10,10.48,2013-05-12 00:20:02,2.41,2013-05-12 00:30:02,12.89,0.00,10,10.48,13.10,13.10,13.10,3.83,
6802,0,1,0,1,0,s6802,d6802,2013-05-12 00:17:33,3,2013-05-12 00:20:33,13,13.05,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,16.32,-1.00,0.00,0.00,
6698,0,0,0,1,0,s6698,d6698,2013-05-12 00:17:52,3,2013-05-12 00:20:52,11,11.81,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,14.77,-1.00,0.00,0.00,
6716,1,1,0,417,410,s6716,d6716,2013-05-12 00:17:56,3,2013-05-12 00:20:56,11,12.00,2013-05-12 00:19:02,19.70,2013-05-12 00:31:02,31.99,0.29,12,12.29,15.00,12.79,12.79,12.99,
80,0,0,0,1,0,s80,d80,2013-05-12 00:18:00,3,2013-05-12 00:21:00,15,15.90,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,19.88,-1.00,0.00,0.00,
147,0,0,0,1,0,s147,d147,2013-05-12 00:18:00,3,2013-05-12 00:21:00,12,12.14,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.17,-1.00,0.00,0.00,
173,0,0,0,1,0,s173,d173,2013-05-12 00:18:00,3,2013-05-12 00:21:00,12,12.78,2017-04-05 15:24:02,-1.00,2017-04-05 15:24:02,-1.00,-1.00,-1,-1.00,15.97,-1.00,0.00,0.00,
